OBJECTID,GU_NAM,F_SHIM,F_DISA_NM,F_AVR_HGT,F_AREA,ADM_CD,F_SAT_YMD,F_END_YMD,F_SAT_TM,F_END_TM,F_RSN_DTL,F_ZONE_NM,INV_YR,F_YR,TYPE,OBJECTID_1,OBJECTID_2,BASE_YEAR,ADM_CD_2,ADM_NM,Shape_Area,GU_CODE,GU_NAME,POP
,관악구,0.30,2022년 8.8 ~17. 호우,22.59,756.45,"1162010200","20220808","20220810","01","24",내수침수,신림동(신원7지구),"2022","2022",주택,"327",327.00000000000,"2016","1121065",신원동,544575.03955999995,"11620",관악구,"20077"
,관악구,0.30,2022년 8.8 ~17. 호우,22.64,131.87,"1162010200","20220808","20220810","01","24",내수침수,신림동(신원7지구),"2022","2022",주택,"327",327.00000000000,"2016","1121065",신원동,544575.03955999995,"11620",관악구,"20077"
,관악구,0.30,2022년 8.8 ~17. 호우,22.64,189.78,"1162010200","20220808","20220810","01","24",내수침수,신림동(신원7지구),"2022","2022",주택,"327",327.00000000000,"2016","1121065",신원동,544575.03955999995,"11620",관악구,"20077"
,관악구,0.30,2022년 8.8 ~17. 호우,22.83,350.11,"1162010200","20220808","20220810","01","24",내수침수,신림동(신원7지구),"2022","2022",주택,"327",327.00000000000,"2016","1121065",신원동,544575.03955999995,"11620",관악구,"20077"
,관악구,0.30,2022년 8.8 ~17. 호우,23.46,53.79,"1162010200","20220808","20220810","01","24",내수침수,신림동(신원7지구),"2022","2022",주택,"327",327.00000000000,"2016","1121065",신원동,544575.03955999995,"11620",관악구,"20077"
,관악구,0.30,2022년 8.8 ~17. 호우,57.57,273.28,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,58.25,153.28,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.60,2022년 8.8 ~17. 호우,54.12,201.43,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,52.23,130.44,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,52.23,109.30,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,52.23,315.79,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,52.23,153.70,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,52.23,148.20,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,45.07,295.86,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,45.07,126.17,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,54.04,125.71,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,51.46,240.76,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,55.79,244.73,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성2지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,50.34,159.63,"1162010100","20220808","20220810","01","24",내수침수,봉천동(인헌1지구),"2022","2022",주택,"324",324.00000000000,"2016","1121062",인헌동,1088265.90537999989,"11620",관악구,"27297"
,관악구,0.30,2022년 8.8 ~17. 호우,51.38,689.00,"1162010100","20220808","20220810","01","24",내수침수,봉천동(인헌1지구),"2022","2022",주택,"324",324.00000000000,"2016","1121062",인헌동,1088265.90537999989,"11620",관악구,"27297"
,관악구,0.30,2022년 8.8 ~17. 호우,50.34,161.63,"1162010100","20220808","20220810","01","24",내수침수,봉천동(인헌1지구),"2022","2022",주택,"324",324.00000000000,"2016","1121062",인헌동,1088265.90537999989,"11620",관악구,"27297"
,관악구,0.30,2022년 8.8 ~17. 호우,52.56,148.93,"1162010100","20220808","20220810","01","24",내수침수,봉천동(인헌1지구),"2022","2022",주택,"324",324.00000000000,"2016","1121062",인헌동,1088265.90537999989,"11620",관악구,"27297"
,관악구,0.30,2022년 8.8 ~17. 호우,54.26,556.54,"1162010100","20220808","20220810","01","24",내수침수,봉천동(인헌1지구),"2022","2022",주택,"324",324.00000000000,"2016","1121062",인헌동,1088265.90537999989,"11620",관악구,"27297"
,관악구,0.30,2022년 8.8 ~17. 호우,55.16,426.39,"1162010100","20220808","20220810","01","24",내수침수,봉천동(인헌1지구),"2022","2022",주택,"324",324.00000000000,"2016","1121062",인헌동,1088265.90537999989,"11620",관악구,"27297"
,관악구,0.30,2022년 8.8 ~17. 호우,64.80,84.29,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,60.20,69.50,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,63.83,154.14,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,58.72,773.84,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.60,2022년 8.8 ~17. 호우,57.74,242.11,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,64.09,126.34,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,58.49,128.45,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,53.83,244.94,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.60,2022년 8.8 ~17. 호우,58.00,372.31,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,58.00,130.38,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,55.55,595.67,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,58.58,241.90,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,56.57,153.93,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성3지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,19.43,641.79,"1162010200","20220808","20220810","01","24",내수침수,미성1지구,"2022","2022",주택,"339",339.00000000000,"2016","1121083",미성동,1358429.70487000002,"11620",관악구,"33001"
,관악구,0.60,2022년 8.8 ~17. 호우,18.84,1753.83,"1162010200","20220808","20220810","01","24",내수침수,미성1지구,"2022","2022",주택,"339",339.00000000000,"2016","1121083",미성동,1358429.70487000002,"11620",관악구,"33001"
,관악구,0.30,2022년 8.8 ~17. 호우,19.13,500.15,"1162010200","20220808","20220810","01","24",내수침수,미성1지구,"2022","2022",주택,"339",339.00000000000,"2016","1121083",미성동,1358429.70487000002,"11620",관악구,"33001"
,관악구,0.30,2022년 8.8 ~17. 호우,18.87,689.21,"1162010200","20220808","20220810","01","24",내수침수,미성1지구,"2022","2022",주택,"339",339.00000000000,"2016","1121083",미성동,1358429.70487000002,"11620",관악구,"33001"
,관악구,0.30,2022년 8.8 ~17. 호우,39.31,156.32,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성1지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,37.83,148.79,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성1지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,42.41,616.26,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성1지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,37.49,383.69,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성1지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,54.25,159.09,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,51.04,133.18,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,51.04,129.92,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,52.34,261.34,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,51.46,156.36,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,46.90,307.17,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,45.07,152.50,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,49.33,133.43,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,45.07,301.17,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,40.27,50.82,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,40.27,144.02,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,43.60,115.67,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,39.95,212.91,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,48.98,104.91,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,48.98,450.63,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,49.30,259.87,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,49.30,92.95,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,48.88,613.96,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,49.30,465.21,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,48.31,555.36,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,44.40,211.56,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,43.24,213.62,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,42.09,59.15,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,42.87,84.34,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,43.09,188.33,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,43.75,120.31,"1162010200","20220808","20220810","01","24",내수침수,신림동(삼성4지구),"2022","2022",주택,"338",338.00000000000,"2016","1121082",삼성동,2602463.75145999994,"11620",관악구,"25696"
,관악구,0.30,2022년 8.8 ~17. 호우,46.79,109.99,"1162010100","20220808","20220810","01","24",내수침수,봉천동(행운2지구),"2022","2022",주택,"321",321.00000000000,"2016","1121057",행운동,717700.12945400004,"11620",관악구,"30581"
,관악구,0.30,2022년 8.8 ~17. 호우,45.00,383.20,"1162010100","20220808","20220810","01","24",내수침수,봉천동(행운2지구),"2022","2022",주택,"321",321.00000000000,"2016","1121057",행운동,717700.12945400004,"11620",관악구,"30581"
,관악구,0.30,2022년 8.8 ~17. 호우,39.56,1032.24,"1162010100","20220808","20220810","01","24",내수침수,봉천동(행운2지구),"2022","2022",주택,"321",321.00000000000,"2016","1121057",행운동,717700.12945400004,"11620",관악구,"30581"
,관악구,0.30,2022년 8.8 ~17. 호우,27.27,576.90,"1162010100","20220808","20220810","01","24",내수침수,봉천동(은천5지구),"2022","2022",주택,"334",334.00000000000,"2016","1121078",은천동,775538.79059500003,"11620",관악구,"35770"
,관악구,0.30,2022년 8.8 ~17. 호우,29.89,2075.09,"1162010100","20220808","20220810","01","24",내수침수,봉천동(은천5지구),"2022","2022",주택,"334",334.00000000000,"2016","1121078",은천동,775538.79059500003,"11620",관악구,"35770"
,관악구,0.60,2022년 8.8 ~17. 호우,31.83,190.12,"1162010100","20220808","20220810","01","24",내수침수,봉천동(은천5지구),"2022","2022",주택,"334",334.00000000000,"2016","1121078",은천동,775538.79059500003,"11620",관악구,"35770"
,관악구,0.30,2022년 8.8 ~17. 호우,31.83,148.24,"1162010100","20220808","20220810","01","24",내수침수,봉천동(은천5지구),"2022","2022",주택,"334",334.00000000000,"2016","1121078",은천동,775538.79059500003,"11620",관악구,"35770"
,관악구,0.30,2022년 8.8 ~17. 호우,35.93,152.62,"1162010100","20220808","20220810","01","24",내수침수,봉천동(은천5지구),"2022","2022",주택,"334",334.00000000000,"2016","1121078",은천동,775538.79059500003,"11620",관악구,"35770"
,관악구,0.30,2022년 8.8 ~17. 호우,23.70,302.05,"1162010100","20220808","20220810","01","24",내수침수,봉천동(보라매6지구),"2022","2022",주택,"319",319.00000000000,"2016","1121052",보라매동,749451.66882400005,"11620",관악구,"26382"
,관악구,0.30,2022년 8.8 ~17. 호우,22.93,384.68,"1162010100","20220808","20220810","01","24",내수침수,봉천동(보라매6지구),"2022","2022",주택,"319",319.00000000000,"2016","1121052",보라매동,749451.66882400005,"11620",관악구,"26382"
,관악구,0.30,2022년 8.8 ~17. 호우,22.93,112.46,"1162010100","20220808","20220810","01","24",내수침수,봉천동(보라매6지구),"2022","2022",주택,"319",319.00000000000,"2016","1121052",보라매동,749451.66882400005,"11620",관악구,"26382"
,관악구,0.30,2022년 8.8 ~17. 호우,22.27,122.41,"1162010100","20220808","20220810","01","24",내수침수,봉천동(보라매6지구),"2022","2022",주택,"319",319.00000000000,"2016","1121052",보라매동,749451.66882400005,"11620",관악구,"26382"
,관악구,0.30,2022년 8.8 ~17. 호우,22.27,94.27,"1162010100","20220808","20220810","01","24",내수침수,봉천동(보라매6지구),"2022","2022",주택,"319",319.00000000000,"2016","1121052",보라매동,749451.66882400005,"11620",관악구,"26382"
,관악구,0.30,2022년 8.8 ~17. 호우,21.89,212.48,"1162010100","20220808","20220810","01","24",내수침수,봉천동(보라매6지구),"2022","2022",주택,"319",319.00000000000,"2016","1121052",보라매동,749451.66882400005,"11620",관악구,"26382"
,관악구,0.30,2022년 8.8 ~17. 호우,22.03,81.15,"1162010100","20220808","20220810","01","24",내수침수,봉천동(보라매6지구),"2022","2022",주택,"319",319.00000000000,"2016","1121052",보라매동,749451.66882400005,"11620",관악구,"26382"
,관악구,0.30,2022년 8.8 ~17. 호우,21.79,139.67,"1162010100","20220808","20220810","01","24",내수침수,봉천동(보라매6지구),"2022","2022",주택,"319",319.00000000000,"2016","1121052",보라매동,749451.66882400005,"11620",관악구,"26382"
,관악구,0.30,2022년 8.8 ~17. 호우,21.67,1141.03,"1162010100","20220808","20220810","01","24",내수침수,봉천동(보라매6지구),"2022","2022",주택,"319",319.00000000000,"2016","1121052",보라매동,749451.66882400005,"11620",관악구,"26382"
,관악구,0.30,2022년 8.8 ~17. 호우,36.60,3445.20,"1162010100","20220808","20220810","01","24",내수침수,봉천동(행운1지구),"2022","2022",주택,"321",321.00000000000,"2016","1121057",행운동,717700.12945400004,"11620",관악구,"30581"
,관악구,0.30,2022년 8.8 ~17. 호우,39.42,761.84,"1162010100","20220808","20220810","01","24",내수침수,봉천동(행운1지구),"2022","2022",주택,"321",321.00000000000,"2016","1121057",행운동,717700.12945400004,"11620",관악구,"30581"
,관악구,0.30,2022년 8.8 ~17. 호우,39.42,222.80,"1162010100","20220808","20220810","01","24",내수침수,봉천동(행운1지구),"2022","2022",주택,"321",321.00000000000,"2016","1121057",행운동,717700.12945400004,"11620",관악구,"30581"
,관악구,0.30,2022년 8.8 ~17. 호우,39.43,96.80,"1162010100","20220808","20220810","01","24",내수침수,봉천동(행운1지구),"2022","2022",주택,"321",321.00000000000,"2016","1121057",행운동,717700.12945400004,"11620",관악구,"30581"
,관악구,0.30,2022년 8.8 ~17. 호우,39.43,273.95,"1162010100","20220808","20220810","01","24",내수침수,봉천동(행운1지구),"2022","2022",주택,"321",321.00000000000,"2016","1121057",행운동,717700.12945400004,"11620",관악구,"30581"
,관악구,0.30,2022년 8.8 ~17. 호우,15.85,437.62,"1162010200","20220808","20220810","01","24",내수침수,신림동(조원1지구),"2022","2022",주택,"329",329.00000000000,"2016","1121068",신사동,640641.33514600003,"11620",관악구,"26356"
,관악구,0.60,2022년 8.8 ~17. 호우,15.91,2787.47,"1162010200","20220808","20220810","01","24",내수침수,신림동(조원1지구),"2022","2022",주택,"329",329.00000000000,"2016","1121068",신사동,640641.33514600003,"11620",관악구,"26356"
,관악구,0.30,2022년 8.8 ~17. 호우,21.54,473.21,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림12지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.30,2022년 8.8 ~17. 호우,22.33,425.03,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림12지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.30,2022년 8.8 ~17. 호우,22.33,161.69,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림12지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.30,2022년 8.8 ~17. 호우,22.32,181.35,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림12지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.30,2022년 8.8 ~17. 호우,22.43,87.86,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림12지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.30,2022년 8.8 ~17. 호우,22.21,199.55,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림12지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.30,2022년 8.8 ~17. 호우,22.21,218.25,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림12지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.30,2022년 8.8 ~17. 호우,22.28,31.51,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림12지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.30,2022년 8.8 ~17. 호우,22.14,111.93,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림12지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.30,2022년 8.8 ~17. 호우,20.93,1094.91,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림12지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.30,2022년 8.8 ~17. 호우,22.14,618.70,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림12지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.60,2022년 8.8 ~17. 호우,21.56,1074.06,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림12지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.60,2022년 8.8 ~17. 호우,21.60,2013.47,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림11지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.60,2022년 8.8 ~17. 호우,21.88,2170.01,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림11지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.30,2022년 8.8 ~17. 호우,22.07,867.48,"1162010200","20220808","20220810","01","24",내수침수,신림동(신림11지구),"2022","2022",주택,"330",330.00000000000,"2016","1121069",신림동,536815.22107500001,"11620",관악구,"22682"
,관악구,0.30,2022년 8.8 ~17. 호우,22.88,1093.99,"1162010200","20220808","20220810","01","24",내수침수,신림동(신원10지구),"2022","2022",주택,"327",327.00000000000,"2016","1121065",신원동,544575.03955999995,"11620",관악구,"20077"
,관악구,0.60,2022년 8.8 ~17. 호우,22.92,1474.69,"1162010200","20220808","20220810","01","24",내수침수,신림동(신원10지구),"2022","2022",주택,"327",327.00000000000,"2016","1121065",신원동,544575.03955999995,"11620",관악구,"20077"
,관악구,0.30,2022년 8.8 ~17. 호우,22.88,329.66,"1162010200","20220808","20220810","01","24",내수침수,신림동(신원10지구),"2022","2022",주택,"327",327.00000000000,"2016","1121065",신원동,544575.03955999995,"11620",관악구,"20077"
,관악구,0.30,2022년 8.8 ~17. 호우,23.85,276.16,"1162010200","20220808","20220810","01","24",내수침수,신림동(신원10지구),"2022","2022",주택,"327",327.00000000000,"2016","1121065",신원동,544575.03955999995,"11620",관악구,"20077"
