UFID,SCLS,FMTA,OBJECTID_1,OBJECTID,BASE_YEAR,ADM_CD,ADM_NM,Shape_Area,GU_CODE,GU_NAME,POP
100037608060E00318578da7a2a484e0d,E0032111,S2119270,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608089E003142c47c5b0d4c4c12,E0032111,S2119270,"46",46.00000000000,"2016","1103072",원효로1동,587923.36804900004,"11170",용산구,"16313"
100037608080E0031129a6c4cf29247b6,E0032111,S2119270,"21",21.00000000000,"2016","1102057",필동,1463379.70929999999,"11140",중구,"5088"
100037608077E0031f7d385dfe44a4a8d,E0032111,S2119270,"217",217.00000000000,"2016","1114073",성산2동,1977272.90993000008,"11440",마포구,"41743"
100037608070E00318238bbbe192f4828,E0032111,S2119270,"16",16.00000000000,"2016","1101072",청운효자동,2565649.06283999979,"11110",종로구,"13144"
100037608060E0031e1ad4546759041d4,E0032111,S2119270,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608060E0031e1ad4546759041d4,E0032111,S2119270,"118",118.00000000000,"2016","1108065",정릉4동,3568232.35925999982,"11290",성북구,"26995"
100037608059E0031b90f957303e042a5,E0032111,S2119270,"197",197.00000000000,"2016","1113066",홍은1동,1613942.53738999995,"11410",서대문구,"22981"
100037608059E00315779acd26a7f4b38,E0032111,S2113500,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059E0031140a55413fd64304,E0032111,S2113500,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060E003168e9bfd2edf94919,E0032111,S2113500,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608058E0031d2a68bd9a856473b,E0032111,S2113500,"178",178.00000000000,"2016","1112052",불광1동,3122614.04577000020,"11380",은평구,"41244"
100037608060E0031bfbafc107a0740cd,E0032111,S2113500,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608060E00313923d17bb38044ed,E0032111,S2113500,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608059E003165537acc9a8d4a1d,E0032111,S2113500,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059E003170581c2518454935,E0032111,S2113500,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608059E0031d5b13540308c4494,E0032111,S2113500,"4",4.00000000000,"2016","1101056",평창동,8941185.14410999976,"11110",종로구,"18820"
100037608060E0031b53ee4a7142c4090,E0032111,S2113500,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037608060E0031ad1b3186f134479a,E0032111,S2113500,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037608070E00310d93b7eb69be471d,E0032111,S2113500,"8",8.00000000000,"2016","1101061",종로1·2·3·4가동,2415358.50688999984,"11110",종로구,"8500"
100037608078E00311dd9856d455e4bd9,E0032111,S2113500,"205",205.00000000000,"2016","1113075",신촌동,2718348.76817000005,"11410",서대문구,"24249"
100037608080E00313527b49edf274e6f,E0032111,S2113500,"22",22.00000000000,"2016","1102058",장충동,1017129.77752999996,"11140",중구,"5668"
