UFID,DIVI,QUAL,SCLS,FMTA,OBJECTID_1,OBJECTID,BASE_YEAR,ADM_CD,ADM_NM,Shape_Area,GU_CODE,GU_NAME,POP
100037705054C00617a0b299e921e413f,SUD003,SUQ000,C0062243,S2117229,"106",106.00000000000,"2016","1107069",신내1동,2604936.64765999978,"11260",중랑구,"41005"
100037705054C006195f65abef81949c8,SUD003,SUQ000,C0062243,S2117229,"106",106.00000000000,"2016","1107069",신내1동,2604936.64765999978,"11260",중랑구,"41005"
100037705054C0061e47d1889cd4a4c84,SUD003,SUQ000,C0062243,S2117229,"106",106.00000000000,"2016","1107069",신내1동,2604936.64765999978,"11260",중랑구,"41005"
100037705054C0061ed7de5579f1549da,SUD003,SUQ000,C0062243,S2117229,"106",106.00000000000,"2016","1107069",신내1동,2604936.64765999978,"11260",중랑구,"41005"
100037705053C00615d9152d606684299,SUD003,SUQ000,C0062243,S2117229,"130",130.00000000000,"2016","1108085",석관동,1703737.28487000009,"11290",성북구,"36448"
100037705053C00611f5bf5a8e8f44804,SUD003,SUQ000,C0062243,S2117229,"130",130.00000000000,"2016","1108085",석관동,1703737.28487000009,"11290",성북구,"36448"
100037705053C006174750f3566664c40,SUD003,SUQ000,C0062243,S2117229,"130",130.00000000000,"2016","1108085",석관동,1703737.28487000009,"11290",성북구,"36448"
100037705063C0061f31738d2771a4426,SUD003,SUQ000,C0062243,S2117229,"93",93.00000000000,"2016","1106090",이문2동,723357.73456999997,"11230",동대문구,"21376"
100037705063C0061f1248cefa1a542ed,SUD003,SUQ000,C0062243,S2117229,"83",83.00000000000,"2016","1106073",휘경2동,1112757.40776000009,"11230",동대문구,"25178"
100037705063C0061f1248cefa1a542ed,SUD003,SUQ000,C0062243,S2117229,"95",95.00000000000,"2016","1107052",면목2동,762536.33783199999,"11260",중랑구,"26260"
100037705063C0061fa1c91d661494c71,SUD003,SUQ000,C0062243,S2117229,"83",83.00000000000,"2016","1106073",휘경2동,1112757.40776000009,"11230",동대문구,"25178"
100037705063C006176d7a79f274e45ed,SUD003,SUQ000,C0062243,S2117229,"83",83.00000000000,"2016","1106073",휘경2동,1112757.40776000009,"11230",동대문구,"25178"
100037705063C006101e31a16548c4242,SUD003,SUQ000,C0062243,S2117229,"83",83.00000000000,"2016","1106073",휘경2동,1112757.40776000009,"11230",동대문구,"25178"
100037705063C00617f8c4de772d54d78,SUD003,SUQ000,C0062243,S2117229,"83",83.00000000000,"2016","1106073",휘경2동,1112757.40776000009,"11230",동대문구,"25178"
100037705063C00616d3a7b4760924fab,SUD003,SUQ000,C0062243,S2117229,"83",83.00000000000,"2016","1106073",휘경2동,1112757.40776000009,"11230",동대문구,"25178"
100037705074C0061ec2c7dc5fb364143,SUD003,SUQ000,C0062243,S2117229,"71",71.00000000000,"2016","1105058",중곡4동,2311686.83105000015,"11215",광진구,"30792"
100037705074C0061a72e856adff34f66,SUD003,SUQ000,C0062243,S2117229,"71",71.00000000000,"2016","1105058",중곡4동,2311686.83105000015,"11215",광진구,"30792"
100037705074C006109a339e924254174,SUD003,SUQ000,C0062243,S2117229,"71",71.00000000000,"2016","1105058",중곡4동,2311686.83105000015,"11215",광진구,"30792"
100037705072C0061601ebbc73d6440cf,SUD003,SUQ000,C0062243,S2117229,"51",51.00000000000,"2016","1104055",사근동,1168326.72466999991,"11200",성동구,"13596"
100037705074C00619033595dc03d4f0c,SUD003,SUQ000,C0062243,S2117229,"71",71.00000000000,"2016","1105058",중곡4동,2311686.83105000015,"11215",광진구,"30792"
100037705074C0061832480771b414511,SUD003,SUQ000,C0062243,S2117229,"71",71.00000000000,"2016","1105058",중곡4동,2311686.83105000015,"11215",광진구,"30792"
100037705073C0061165333b9b4864a6e,SUD003,SUQ000,C0062243,S2117229,"61",61.00000000000,"2016","1104069",송정동,681394.65670100006,"11200",성동구,"11632"
100037705073C0061165333b9b4864a6e,SUD003,SUQ000,C0062243,S2117229,"62",62.00000000000,"2016","1104070",용답동,2375333.52698000008,"11200",성동구,"13980"
100037705073C00612eb52bd6ef3741fd,SUD003,SUQ000,C0062243,S2117229,"62",62.00000000000,"2016","1104070",용답동,2375333.52698000008,"11200",성동구,"13980"
100037705073C00616170ea7f21994f26,SUD003,SUQ000,C0062243,S2117229,"62",62.00000000000,"2016","1104070",용답동,2375333.52698000008,"11200",성동구,"13980"
100037705084C006159cae2edb6bc477d,SUD003,SUQ000,C0062243,S2117229,"78",78.00000000000,"2016","1105065",자양2동,1656250.13801000011,"11215",광진구,"27221"
100037705084C0061e1064c18102a4b8a,SUD003,SUQ000,C0062243,S2117229,"78",78.00000000000,"2016","1105065",자양2동,1656250.13801000011,"11215",광진구,"27221"
100037705084C00618f127bb0abd9490e,SUD003,SUQ000,C0062243,S2117229,"78",78.00000000000,"2016","1105065",자양2동,1656250.13801000011,"11215",광진구,"27221"
100037705084C00618f127bb0abd9490e,SUD003,SUQ000,C0062243,S2117229,"404",404.00000000000,"2016","1124080",잠실3동,1541455.01105999993,"11710",송파구,"36262"
100037705084C0061bfd013e95e5140cb,SUD003,SUQ000,C0062243,S2117229,"404",404.00000000000,"2016","1124080",잠실3동,1541455.01105999993,"11710",송파구,"36262"
100037705084C0061cf84897648b84ca5,SUD003,SUQ000,C0062243,S2117229,"404",404.00000000000,"2016","1124080",잠실3동,1541455.01105999993,"11710",송파구,"36262"
100037705094C0061ef2fb9cbdeb14cb7,SUD003,SUQ000,C0062243,S2117229,"404",404.00000000000,"2016","1124080",잠실3동,1541455.01105999993,"11710",송파구,"36262"
100037705095C00612e4207e65b084432,SUD003,SUQ000,C0062243,S2117229,"381",381.00000000000,"2016","1124052",풍납2동,2562573.27869000006,"11710",송파구,"24881"
100037705095C00612e4207e65b084432,SUD003,SUQ000,C0062243,S2117229,"400",400.00000000000,"2016","1124075",잠실4동,779600.74913400004,"11710",송파구,"23856"
100037705095C006195a97f38a0ae413d,SUD003,SUQ000,C0062243,S2117229,"381",381.00000000000,"2016","1124052",풍납2동,2562573.27869000006,"11710",송파구,"24881"
100037705095C0061ad4f41c141794335,SUD003,SUQ000,C0062243,S2117229,"381",381.00000000000,"2016","1124052",풍납2동,2562573.27869000006,"11710",송파구,"24881"
100037705095C0061ad4f41c141794335,SUD003,SUQ000,C0062243,S2117229,"400",400.00000000000,"2016","1124075",잠실4동,779600.74913400004,"11710",송파구,"23856"
100037705095C0061995d8debba6f4b18,SUD003,SUQ000,C0062243,S2117229,"381",381.00000000000,"2016","1124052",풍납2동,2562573.27869000006,"11710",송파구,"24881"
100037705095C0061995d8debba6f4b18,SUD003,SUQ000,C0062243,S2117229,"400",400.00000000000,"2016","1124075",잠실4동,779600.74913400004,"11710",송파구,"23856"
100037705095C0061b4f65e9a704f4dcb,SUD003,SUQ000,C0062243,S2117229,"381",381.00000000000,"2016","1124052",풍납2동,2562573.27869000006,"11710",송파구,"24881"
100037705095C0061b4f65e9a704f4dcb,SUD003,SUQ000,C0062243,S2117229,"400",400.00000000000,"2016","1124075",잠실4동,779600.74913400004,"11710",송파구,"23856"
100037705095C00619566c5d0bf6f4e00,SUD003,SUQ000,C0062243,S2117229,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705095C0061f4532e42873c4583,SUD003,SUQ000,C0062243,S2117229,"400",400.00000000000,"2016","1124075",잠실4동,779600.74913400004,"11710",송파구,"23856"
100037705095C0061a9b91612cd894a31,SUD003,SUQ000,C0062243,S2117229,"400",400.00000000000,"2016","1124075",잠실4동,779600.74913400004,"11710",송파구,"23856"
100037705093C0061cc2b81301a854eac,SUD003,SUQ000,C0062243,S2117229,"361",361.00000000000,"2016","1123058",삼성1동,1943143.82480999990,"11680",강남구,"15058"
100037705093C0061cc2b81301a854eac,SUD003,SUQ000,C0062243,S2117229,"403",403.00000000000,"2016","1124079",잠실2동,2684789.07483999990,"11710",송파구,"36817"
100037705062C0061953efd8202434a87,SUD003,SUQ000,C0062243,S2117229,"129",129.00000000000,"2016","1108084",종암동,1403462.42751999991,"11290",성북구,"42479"
100037705062C00618cf6868a0deb4e18,SUD003,SUQ000,C0062243,S2117229,"129",129.00000000000,"2016","1108084",종암동,1403462.42751999991,"11290",성북구,"42479"
100037705072C00616f7acfa676594db6,SUD003,SUQ000,C0062243,S2117229,"62",62.00000000000,"2016","1104070",용답동,2375333.52698000008,"11200",성동구,"13980"
100037705072C00611777983a1f77440e,SUD003,SUQ000,C0062243,S2117229,"63",63.00000000000,"2016","1104071",왕십리도선동,709747.21946099994,"11200",성동구,"27885"
100037705072C00611777983a1f77440e,SUD003,SUQ000,C0062243,S2117229,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705072C0061d2da42f313a8491c,SUD003,SUQ000,C0062243,S2117229,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705062C00615b22bc414fbb4e12,SUD003,SUQ000,C0062243,S2117229,"129",129.00000000000,"2016","1108084",종암동,1403462.42751999991,"11290",성북구,"42479"
100037705051C006147318a06abef4a91,SUD003,SUQ000,C0062243,S2117229,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037705062C0061fd119e18ed2b452a,SUD003,SUQ000,C0062243,S2117229,"129",129.00000000000,"2016","1108084",종암동,1403462.42751999991,"11290",성북구,"42479"
100037705062C006148d4644580804a44,SUD003,SUQ000,C0062243,S2111459,"129",129.00000000000,"2016","1108084",종암동,1403462.42751999991,"11290",성북구,"42479"
100037705061C00615ae3cc4e713b45a2,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C00618c9fd9eafafc4187,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C0061248e97682810423a,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C0061978c21d6732d49e4,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C0061ac621ea510924b8c,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C00615af80d95111842c5,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C0061b0a9f6c7f40b45b3,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C0061d287425faca04664,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C0061e7c87b17688849b2,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C0061758b68a73fc747fb,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C006154bcc69c0bdc405c,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C0061c2c7d405834f4bb8,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C0061961fdb388ae84a51,SUD003,SUQ000,C0062243,S2111459,"126",126.00000000000,"2016","1108081",성북동,2877749.82543999981,"11290",성북구,"17739"
100037705061C006108602cc7e493400a,SUD003,SUQ000,C0062243,S2111459,"127",127.00000000000,"2016","1108082",삼선동,925528.24107200000,"11290",성북구,"26691"
100037705061C006195eb5ae0a7ab4607,SUD003,SUQ000,C0062243,S2111459,"127",127.00000000000,"2016","1108082",삼선동,925528.24107200000,"11290",성북구,"26691"
100037705061C00610554e62a8ba845d1,SUD003,SUQ000,C0062243,S2111459,"127",127.00000000000,"2016","1108082",삼선동,925528.24107200000,"11290",성북구,"26691"
100037705061C00610ad8dd1715cf4dc6,SUD003,SUQ000,C0062243,S2111459,"127",127.00000000000,"2016","1108082",삼선동,925528.24107200000,"11290",성북구,"26691"
100037705061C00613d1bb6ce060b43c5,SUD003,SUQ000,C0062243,S2111459,"127",127.00000000000,"2016","1108082",삼선동,925528.24107200000,"11290",성북구,"26691"
100037705061C0061f7f2a83f4a5b4f2a,SUD003,SUQ000,C0062243,S2111459,"127",127.00000000000,"2016","1108082",삼선동,925528.24107200000,"11290",성북구,"26691"
100037705062C006135fed4a8198a4486,SUD003,SUQ000,C0062243,S2111459,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705062C00611ea0664bca9b45ad,SUD003,SUQ000,C0062243,S2111459,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705062C00610db8b7ce61064bbd,SUD003,SUQ000,C0062243,S2111459,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705072C0061c2b61ded206e42f5,SUD003,SUQ000,C0062243,S2111459,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705072C0061da7b39a5f8cd426e,SUD003,SUQ000,C0062243,S2111459,"50",50.00000000000,"2016","1104054",마장동,1034489.14454999997,"11200",성동구,"24203"
100037705072C0061da7b39a5f8cd426e,SUD003,SUQ000,C0062243,S2111459,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705072C0061d2c579d34c794d39,SUD003,SUQ000,C0062243,S2111459,"63",63.00000000000,"2016","1104071",왕십리도선동,709747.21946099994,"11200",성동구,"27885"
100037705072C0061d2c579d34c794d39,SUD003,SUQ000,C0062243,S2111459,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705071C006190d19e76b681432f,SUD003,SUQ000,C0062243,S2111459,"9",9.00000000000,"2016","1101063",종로5·6가동,602712.77920800005,"11110",종로구,"5667"
100037705071C006190d19e76b681432f,SUD003,SUQ000,C0062243,S2111459,"23",23.00000000000,"2016","1102059",광희동,740335.77995999996,"11140",중구,"6247"
100037705071C0061f4d72b5aa755450f,SUD003,SUQ000,C0062243,S2111459,"9",9.00000000000,"2016","1101063",종로5·6가동,602712.77920800005,"11110",종로구,"5667"
100037705071C0061f4d72b5aa755450f,SUD003,SUQ000,C0062243,S2111459,"24",24.00000000000,"2016","1102060",을지로동,607614.22566700005,"11140",중구,"1998"
100037705071C0061378e8cc4378b4b84,SUD003,SUQ000,C0062243,S2111459,"9",9.00000000000,"2016","1101063",종로5·6가동,602712.77920800005,"11110",종로구,"5667"
100037705071C0061378e8cc4378b4b84,SUD003,SUQ000,C0062243,S2111459,"24",24.00000000000,"2016","1102060",을지로동,607614.22566700005,"11140",중구,"1998"
100037705072C00612c2a1630e7ff49ac,SUD003,SUQ000,C0062243,S2111459,"63",63.00000000000,"2016","1104071",왕십리도선동,709747.21946099994,"11200",성동구,"27885"
100037705072C00612c2a1630e7ff49ac,SUD003,SUQ000,C0062243,S2111459,"85",85.00000000000,"2016","1106081",용신동,1617172.28013000009,"11230",동대문구,"32062"
100037705072C0061d859357f3b4d4ea0,SUD003,SUQ000,C0062243,S2111459,"62",62.00000000000,"2016","1104070",용답동,2375333.52698000008,"11200",성동구,"13980"
100037705072C0061947fb476d2c7400b,SUD003,SUQ000,C0062243,S2111459,"51",51.00000000000,"2016","1104055",사근동,1168326.72466999991,"11200",성동구,"13596"
100037705072C0061947fb476d2c7400b,SUD003,SUQ000,C0062243,S2111459,"58",58.00000000000,"2016","1104066",성수1가2동,929378.32293499995,"11200",성동구,"15374"
100037705082C0061aceecf0122e54105,SUD003,SUQ000,C0062243,S2111459,"56",56.00000000000,"2016","1104062",금호4가동,834410.21473100001,"11200",성동구,"15346"
100037705082C0061aceecf0122e54105,SUD003,SUQ000,C0062243,S2111459,"57",57.00000000000,"2016","1104065",성수1가1동,1884441.69384000008,"11200",성동구,"17420"
100037705077C0061b92df351b35747df,SUD003,SUQ000,C0062243,S2111459,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0061110b31ed7b4d4fec,SUD003,SUQ000,C0062243,S2111459,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705077C0061110b31ed7b4d4fec,SUD003,SUQ000,C0062243,S2111459,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C00619c889107325145db,SUD003,SUQ000,C0062243,S2111459,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705077C00619c889107325145db,SUD003,SUQ000,C0062243,S2111459,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C006104868f51e2084f0e,SUD003,SUQ000,C0062243,S2111459,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C006112bceb6f30c74876,SUD003,SUQ000,C0062243,S2111459,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705096C00610a9785bb2aba494d,SUD003,SUQ000,C0062243,S2111459,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705053C006139e6ee80be8147cc,SUD003,SUQ000,C0062243,S2116444,"158",158.00000000000,"2016","1111051",월계1동,1106615.26784999995,"11350",노원구,"24078"
100037705053C0061889168f0d54040a6,SUD003,SUQ000,C0062243,S2116444,"158",158.00000000000,"2016","1111051",월계1동,1106615.26784999995,"11350",노원구,"24078"
100037705053C0061dd19626782f94f75,SUD003,SUQ000,C0062243,S2116444,"158",158.00000000000,"2016","1111051",월계1동,1106615.26784999995,"11350",노원구,"24078"
100037705054C0061ce9260fe848b468c,SUD003,SUQ000,C0062243,S2116444,"103",103.00000000000,"2016","1107064",묵1동,1237485.07183000003,"11260",중랑구,"36120"
100037705053C0061b02a3a00df164190,SUD003,SUQ000,C0062243,S2116444,"125",125.00000000000,"2016","1108078",장위3동,649460.56582400005,"11290",성북구,"11811"
100037705053C0061b02a3a00df164190,SUD003,SUQ000,C0062243,S2116444,"158",158.00000000000,"2016","1111051",월계1동,1106615.26784999995,"11350",노원구,"24078"
100037705053C00617f9b12ed01a64e46,SUD003,SUQ000,C0062243,S2116444,"158",158.00000000000,"2016","1111051",월계1동,1106615.26784999995,"11350",노원구,"24078"
100037705051C0061ea98d6c8693c48b7,SUD003,SUQ000,C0062243,S2116444,"117",117.00000000000,"2016","1108064",정릉3동,3324279.88791000005,"11290",성북구,"17310"
100037705051C0061aef4a5b074ae49b6,SUD003,SUQ000,C0062243,S2116444,"118",118.00000000000,"2016","1108065",정릉4동,3568232.35925999982,"11290",성북구,"26995"
100037705032C0061d7fd1a690b0e40fb,SUD003,SUQ000,C0062243,S2116444,"145",145.00000000000,"2016","1110052",쌍문2동,540781.84275700001,"11320",도봉구,"20290"
100037705023C0061ac74f9ef8ade440e,SUD003,SUQ000,C0062243,S2114972,"157",157.00000000000,"2016","1110065",도봉2동,1118179.07691000006,"11320",도봉구,"28854"
100037705023C00619b17c197e1974d3d,SUD003,SUQ000,C0062243,S2118200,"167",167.00000000000,"2016","1111065",상계1동,5398482.86476000026,"11350",노원구,"40580"
100037705023C0061367e0f8716dd4201,SUD003,SUQ000,C0062243,S2118200,"167",167.00000000000,"2016","1111065",상계1동,5398482.86476000026,"11350",노원구,"40580"
100037705023C00612bb8541a6376401e,SUD003,SUQ000,C0062243,S2118200,"167",167.00000000000,"2016","1111065",상계1동,5398482.86476000026,"11350",노원구,"40580"
100037705023C0061248e6c4b2fe14f6f,SUD003,SUQ000,C0062243,S2118200,"167",167.00000000000,"2016","1111065",상계1동,5398482.86476000026,"11350",노원구,"40580"
100037705024C0061d02e9f0c98884c51,SUD003,SUQ000,C0062243,S2118200,"173",173.00000000000,"2016","1111076",상계3·4동,5207703.73276999965,"11350",노원구,"26206"
100037705023C0061445b9c2d0fef46e4,SUD003,SUQ000,C0062243,S2118200,"167",167.00000000000,"2016","1111065",상계1동,5398482.86476000026,"11350",노원구,"40580"
100037705024C0061f88a836373c04212,SUD003,SUQ000,C0062243,S2118200,"173",173.00000000000,"2016","1111076",상계3·4동,5207703.73276999965,"11350",노원구,"26206"
100037705024C00619541df21ae034472,SUD003,SUQ000,C0062243,S2118200,"173",173.00000000000,"2016","1111076",상계3·4동,5207703.73276999965,"11350",노원구,"26206"
100037705033C00610b022619cd064fd8,SUD003,SUQ000,C0062243,S2118200,"169",169.00000000000,"2016","1111069",상계5동,906199.05847000005,"11350",노원구,"25922"
100037705032C0061577d48f601894299,SUD003,SUQ000,C0062243,S2118200,"148",148.00000000000,"2016","1110055",방학1동,1040065.40572000004,"11320",도봉구,"30389"
100037705032C0061577d48f601894299,SUD003,SUQ000,C0062243,S2118200,"170",170.00000000000,"2016","1111072",상계8동,665840.08087900002,"11350",노원구,"24202"
100037705033C00618d435e96b28a43ba,SUD003,SUQ000,C0062243,S2118200,"154",154.00000000000,"2016","1110062",창4동,1139303.04798000003,"11320",도봉구,"28198"
100037705033C00618d435e96b28a43ba,SUD003,SUQ000,C0062243,S2118200,"174",174.00000000000,"2016","1111077",상계6·7동,1449188.34282999998,"11350",노원구,"35043"
100037705043C006183306027cb214e8a,SUD003,SUQ000,C0062243,S2118200,"163",163.00000000000,"2016","1111059",하계2동,499641.03137099999,"11350",노원구,"23600"
100037705043C006183306027cb214e8a,SUD003,SUQ000,C0062243,S2118200,"174",174.00000000000,"2016","1111077",상계6·7동,1449188.34282999998,"11350",노원구,"35043"
100037705043C0061d0d2dbf901bf441d,SUD003,SUQ000,C0062243,S2118200,"163",163.00000000000,"2016","1111059",하계2동,499641.03137099999,"11350",노원구,"23600"
100037705043C0061d0d2dbf901bf441d,SUD003,SUQ000,C0062243,S2118200,"174",174.00000000000,"2016","1111077",상계6·7동,1449188.34282999998,"11350",노원구,"35043"
100037705043C0061a42d13bcc4164040,SUD003,SUQ000,C0062243,S2118200,"174",174.00000000000,"2016","1111077",상계6·7동,1449188.34282999998,"11350",노원구,"35043"
100037705043C0061fad2e62f5dcf424b,SUD003,SUQ000,C0062243,S2118200,"160",160.00000000000,"2016","1111053",월계3동,1167390.26072999998,"11350",노원구,"32185"
100037705043C0061fad2e62f5dcf424b,SUD003,SUQ000,C0062243,S2118200,"176",176.00000000000,"2016","1111079",공릉1동,1262292.90228000004,"11350",노원구,"39522"
100037705022C0061b1dad22f92534ac4,SUD003,SUQ000,C0062243,S2118200,"156",156.00000000000,"2016","1110064",도봉1동,8445069.85745999962,"11320",도봉구,"22554"
100037705022C006198a9f9ad2b35470d,SUD003,SUQ000,C0062243,S2118200,"156",156.00000000000,"2016","1110064",도봉1동,8445069.85745999962,"11320",도봉구,"22554"
100037705022C0061955091752de241e6,SUD003,SUQ000,C0062243,S2118200,"156",156.00000000000,"2016","1110064",도봉1동,8445069.85745999962,"11320",도봉구,"22554"
100037705022C0061131471f32d524921,SUD003,SUQ000,C0062243,S2118200,"156",156.00000000000,"2016","1110064",도봉1동,8445069.85745999962,"11320",도봉구,"22554"
100037705022C006149cca8bf9ab64848,SUD003,SUQ000,C0062243,S2118200,"156",156.00000000000,"2016","1110064",도봉1동,8445069.85745999962,"11320",도봉구,"22554"
100037705021C0061c1d94b889f884097,SUD003,SUQ000,C0062243,S2118200,"142",142.00000000000,"2016","1109074",우이동,10583023.91239999980,"11305",강북구,"21497"
100037705022C0061a6f99d0217b346d4,SUD003,SUQ000,C0062243,S2112430,"156",156.00000000000,"2016","1110064",도봉1동,8445069.85745999962,"11320",도봉구,"22554"
100037705022C0061e503a292e8d64e5a,SUD003,SUQ000,C0062243,S2112430,"156",156.00000000000,"2016","1110064",도봉1동,8445069.85745999962,"11320",도봉구,"22554"
100037705022C0061eb6676c80cee4c84,SUD003,SUQ000,C0062243,S2112430,"156",156.00000000000,"2016","1110064",도봉1동,8445069.85745999962,"11320",도봉구,"22554"
100037705031C0061caae96f55d16433f,SUD003,SUQ000,C0062243,S2112430,"142",142.00000000000,"2016","1109074",우이동,10583023.91239999980,"11305",강북구,"21497"
100037705031C00610b0a367c9cc04981,SUD003,SUQ000,C0062243,S2112430,"142",142.00000000000,"2016","1109074",우이동,10583023.91239999980,"11305",강북구,"21497"
100037705032C0061e2fca5041e3a43d5,SUD003,SUQ000,C0062243,S2112430,"148",148.00000000000,"2016","1110055",방학1동,1040065.40572000004,"11320",도봉구,"30389"
100037705032C0061e2fca5041e3a43d5,SUD003,SUQ000,C0062243,S2112430,"154",154.00000000000,"2016","1110062",창4동,1139303.04798000003,"11320",도봉구,"28198"
100037705032C0061ba0dcc87aaf14847,SUD003,SUQ000,C0062243,S2112430,"148",148.00000000000,"2016","1110055",방학1동,1040065.40572000004,"11320",도봉구,"30389"
100037705032C0061d539f3b421414773,SUD003,SUQ000,C0062243,S2112430,"145",145.00000000000,"2016","1110052",쌍문2동,540781.84275700001,"11320",도봉구,"20290"
100037705032C00619070c0cfa6764d4d,SUD003,SUQ000,C0062243,S2112430,"145",145.00000000000,"2016","1110052",쌍문2동,540781.84275700001,"11320",도봉구,"20290"
100037705031C00619ae322ec99774840,SUD003,SUQ000,C0062243,S2112430,"142",142.00000000000,"2016","1109074",우이동,10583023.91239999980,"11305",강북구,"21497"
100037705031C0061dd3249c1527545d9,SUD003,SUQ000,C0062243,S2112430,"142",142.00000000000,"2016","1109074",우이동,10583023.91239999980,"11305",강북구,"21497"
100037705031C0061480a9448afc14466,SUD003,SUQ000,C0062243,S2112430,"144",144.00000000000,"2016","1110051",쌍문1동,1174885.66268999991,"11320",도봉구,"22474"
100037705031C00614b73656af8524137,SUD003,SUQ000,C0062243,S2112430,"144",144.00000000000,"2016","1110051",쌍문1동,1174885.66268999991,"11320",도봉구,"22474"
100037705031C0061a45a25fc2f604fce,SUD003,SUQ000,C0062243,S2112430,"144",144.00000000000,"2016","1110051",쌍문1동,1174885.66268999991,"11320",도봉구,"22474"
100037705031C00612983bc72f3c04a70,SUD003,SUQ000,C0062243,S2112430,"144",144.00000000000,"2016","1110051",쌍문1동,1174885.66268999991,"11320",도봉구,"22474"
100037705031C0061de7fbfd1373747f2,SUD003,SUQ000,C0062243,S2112430,"144",144.00000000000,"2016","1110051",쌍문1동,1174885.66268999991,"11320",도봉구,"22474"
100037705041C00610b61f0038c73484d,SUD003,SUQ000,C0062243,S2112430,"142",142.00000000000,"2016","1109074",우이동,10583023.91239999980,"11305",강북구,"21497"
100037705041C0061b327898e4f8a4783,SUD003,SUQ000,C0062243,S2112430,"142",142.00000000000,"2016","1109074",우이동,10583023.91239999980,"11305",강북구,"21497"
100037705041C00611dd26e76026f4fa4,SUD003,SUQ000,C0062243,S2112430,"142",142.00000000000,"2016","1109074",우이동,10583023.91239999980,"11305",강북구,"21497"
100037705042C006125e2bb6f339447a6,SUD003,SUQ000,C0062243,S2112430,"131",131.00000000000,"2016","1109060",번1동,626560.81253899995,"11305",강북구,"19861"
100037705042C006125e2bb6f339447a6,SUD003,SUQ000,C0062243,S2112430,"152",152.00000000000,"2016","1110060",창2동,653945.46369700006,"11320",도봉구,"31020"
100037705042C00611607d66aea0241e4,SUD003,SUQ000,C0062243,S2112430,"131",131.00000000000,"2016","1109060",번1동,626560.81253899995,"11305",강북구,"19861"
100037705042C00611607d66aea0241e4,SUD003,SUQ000,C0062243,S2112430,"152",152.00000000000,"2016","1110060",창2동,653945.46369700006,"11320",도봉구,"31020"
